PC1,PC2,KMeans_Cluster
1.5645758310326434,1.318074486048181,1
2.653673122465407,-1.60803532206574,1
0.26238946127078167,2.166735753787938,1
-2.465052563308476,1.6354003847620664,0
-2.244690860782577,0.9089738634456473,0
-2.2643490738351093,-1.2021937417498638,0
-3.9891035772341636,1.2312716317991905,0
-2.864701984596303,-0.5202846105918683,0
3.019503755139373,-1.4381142148565462,1
-0.7752185544072275,-1.4273698889083304,0
0.11141485033154332,-1.6358131328008974,1
-3.028072856865643,-0.8722295092395443,0
-4.029608888288098,1.347524373998812,0
2.2514615461610474,0.31106497961642177,1
-1.172633148214837,2.279888411572273,0
-4.101349899276524,1.6103755434357467,0
-0.8747669404750146,-1.5192984277466721,0
-2.7434415444709095,-0.42273401997817467,0
-0.7314466336232052,0.5703949111781877,0
-0.08333992823321318,0.6904585196624502,0
-1.711579790216662,-2.0319284674568996,0
2.560555316382675,-2.0163584610483243,1
-2.7679376964191262,-1.483913892043072,0
3.5170298607501818,-0.6666675251020823,1
-2.846758851800946,-0.5951386181898408,0
2.489561427263806,0.3129026923000958,1
4.271117523881167,4.088246242778947,1
-3.1158216682404842,1.4673654556539801,0
-1.8832790722288286,0.5341220419632408,0
2.5629861767338005,1.1585528313364888,1
1.9446761655089617,-2.2004103458060866,1
1.5189822660653785,1.2262792444836506,1
-1.3288641803045431,-2.2138465754831573,0
3.6126853076269936,-0.7745561280519472,1
-3.988705454069952,0.68762750730767,0
5.296825512587195,0.8527831053818417,1
0.06422924636600395,-0.25657609285223615,1
2.4677358452443845,2.7304010555348586,1
2.121875740233034,-0.1738802920922042,1
2.3280924136147365,1.3033972696566098,1
3.7092484891982513,-1.091829937829737,1
2.1838534296853718,2.068104493491801,1
0.3498413062394839,0.09277433746967971,1
3.990678402576376,-1.4263881388307673,1
-2.089045353290878,2.3119088796888736,0
6.149833198673209,0.005388114449355925,1
-0.773329837475837,-1.105547832811944,0
2.9902664261344185,0.8643671796876959,1
0.6759725968896768,0.43495189290884656,1
4.602494745047208,-1.8402635092552861,1
-3.1085830758052753,-0.3572222725426637,0
3.1585033290330413,2.873417185311889,1
-1.506599933804574,-1.6580712081057984,0
-0.3043309547597293,1.1260596735538215,0
-0.8177365142978382,-4.027045403084884,0
-1.2111620967819612,-0.4160585114499431,0
-0.8724941884785122,-0.9340862971561927,0
3.02836818107764,1.1596974902502497,1
-2.4163328628012066,2.2162413285558418,0
0.8292305786400612,1.6589561032158222,1
-3.3135407638760115,-1.6632443006549793,0
2.242132108235268,0.18072329822721878,1
-2.029673568688246,-1.729887940335918,0
-2.2428932026994373,-1.9085645612592397,0
-2.1926999585738245,-1.7084795002572608,0
-2.7769303680581894,-1.182028929233729,0
-2.7876539009451644,-1.0605755806917039,0
-2.8818586753401636,-0.9752652135622768,0
-1.6108652650738442,0.5148201981590026,0
2.8618904561933287,1.5392780991354913,1
-0.2531253460024455,2.2621512194481608,0
0.965806568892416,0.7217683512811232,1
1.4471757059242925,0.06719695135749391,1
0.5086982625095089,0.3000108154338573,1
-3.8704780819434714,-0.4936002190112609,0
2.6532263915403353,1.6372635823082111,1
1.5090352378754996,-2.265510347292787,1
-1.849695522958379,0.4161369787353724,0
1.9129005898002203,-1.85162274235489,1
2.445154189408582,1.1300913951543714,1
